         8381846 function calls (8245540 primitive calls) in 14.821 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5464(KankaNewsIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5479(KatsomoIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5487(KelbyOneIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5495(Kenh14PlaylistIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5502(Kenh14VideoIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5509(KhanAcademyBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5553(KickStarterIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5560(KickVODIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5567(KickerIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5629(KompasVideoIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5653(Ku6IE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5660(KukuluLiveIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5694(KuwoBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5699(KuwoIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5844(LaracastsIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5858(LastFMIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5865(LastFMPlaylistBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5884(LcpIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5891(LcpPlayIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5898(LeFigaroVideoEmbedIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5982(LentaIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:6042(LikeeUserIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:6473(MangomoloLiveIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:6551(MastersIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:6565(MeWatchIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:6579(MediaKlikkIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:6738(MicrosoftEmbedIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:6764(MicrosoftLearnSessionIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:6778(MicrosoftStreamIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:6928(MonsterSirenHypergryphMusicIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:6942(MotherlessPaginatedIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:6969(MotherlessUploaderIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7031(RozhlasBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7060(MuseAIIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7067(MuseScoreIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7098(MusicdexPlaylistIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7105(MusicdexSongIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7131(Mx3VolksmusikIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7152(MySpaceAlbumIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7159(MySpaceIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7203(N1InfoIIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7215(NBABaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7245(NBAWatchCollectionIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7273(NBCOlympicsStreamIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7287(NBCSportsStreamIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7301(NBCStationsIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7314(NDREmbedIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7403(NHLBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7415(NJoyEmbedIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7485(NPORadioFragmentIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7520(NRKPlaylistIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7550(NRKTVEpisodesIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7627(NTVDeIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7646(NYTimesArticleIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7660(NYTimesCookingRecipeIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7681(NZOnScreenIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7688(NZZIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7695(NateIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7737(NaverLiveIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7744(NaverNowIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7751(NebulaBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7781(NebulaSubscriptionsIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7789(NekoHackerIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7810(NestIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7870(NetEaseMusicSingerIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7878(NetPlusTVBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7928(NetverseSearchIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7954(NewgroundsPlaylistIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7975(NewsyIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:8023(NexxIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:8037(NhkForSchoolProgramListIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:8074(NhkBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:8109(NickIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:8122(NiconicoChannelPlusBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:8140(NiconicoChannelPlusChannelVideosIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:8178(NiconicoLiveIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:8193(NiconicoSeriesIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:8207(NicovideoSearchBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:8238(NicovideoTagURLIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:8361(NownessIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:8390(NprIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:8431(NuvidIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:8476(ORFRadioIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:8504(OktoberfestTVIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:8511(OlympicsReplayIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:8541(OnDemandKoreaProgramIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:8548(OneFootballIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:8655(OsnatelTVBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:8735(PRXSeriesIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:8848(PanoptoPlaylistIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:8862(ParamountPlusSeriesIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:8910(PatreonCampaignIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:8988(PeriscopeBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9001(PeriscopeUserIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9057(PicartoVodIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9102(PiramideTVChannelIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9121(PixivSketchIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9154(PlanetMarathiIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9219(PlaywireIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9231(PluralsightCourseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9238(PluralsightIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9246(PlutoTVIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9261(PodbayFMIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9331(PolskieRadioBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9343(PolskieRadioLegacyIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9369(PolskieRadioPodcastListIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9376(PopcornTVIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9414(PornHubPlaylistBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9472(PornTubeIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9480(PornboxIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9522(Pr0grammIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9530(PrankCastIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9563(ProSiebenSat1IE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9586(PuhuTVSerieIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9620(QQMusicAlbumIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9628(QQMusicBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9657(QQMusicToplistIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9739(RCSBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9751(RCSIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9862(RTLLuBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9867(RTLLuArticleIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9895(RTNewsIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9902(RTPIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9916(RTVCPlayBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9974(RTVETelevisionIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10003(RUTVIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10040(RadikoBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10045(RadikoIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10057(Radio1BeIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10085(RadioComercialPlaylistIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10100(RadioFranceIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10119(RadioFrancePodcastIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10133(RadioFranceProgramScheduleIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10140(RadioJavanIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10186(RaiIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10200(RaiCulturaIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10207(RaiPlayIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10221(RaiPlayPlaylistIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10228(RaiPlaySoundIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10267(RayWenderlichIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10288(RbgTumNewCourseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10295(RedBullIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10302(RedBullTVIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10309(RedBullEmbedIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10315(RedBullTVRrnContentIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10328(RedGifsBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10341(RedGifsSearchIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10349(RedGifsUserIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10374(RestudyIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10382(ReutersIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10411(RinseFMBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10438(RokfinPlaylistBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10490(RoosterTeethSeriesIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10555(RudoVideoIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10577(RumbleEmbedIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10624(RutubeIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10639(RutubePersonIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10647(RutubePlaylistIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10655(RutubeTagsIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10671(RuvIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10699(SAKTVBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10723(SAKTVRecordingsIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10745(SBSCoKrProgramsVodIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10760(SCTEBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10874(SYVDKIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10949(SaltTVRecordingsIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10971(SangiinInstructionIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11007(ScreenRecIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11047(ScrippsNetworksWatchIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11084(SenateGovIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11091(SenateISVPIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11148(ShahidIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11314(SkyItVideoLiveIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11937(SverigesRadioBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11999(TBSJPProgramIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12006(TF1IE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12013(TFOIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12020(TLCIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12073(TV2DKBornholmPlayIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12123(TV5UnisBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12136(TV5UnisVideoIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12281(TVPVODBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12286(TVPVODSeriesIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12302(TVPlayHomeIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12351(TapTapIntlBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12467(TedBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12479(TedSeriesIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12486(TedTalkIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12493(Tele13IE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12534(TeleQuebecIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12541(TeleQuebecLiveIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12555(TeleQuebecVideoIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12570(TelecaribePlayIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12653(TheGuardianPodcastIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12716(ThePlatformIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12735(AENetworksCollectionIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12771(HistoryPlayerIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12792(NBCNewsIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12870(ThisVidMemberIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12877(ThisVidPlaylistIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12893(ThreeSpeakIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12900(ThreeSpeakUserIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12914(TikTokBaseListIE)
